"id","Cosine_score"
"1006",0.8716
"1006",0.8716
"1006",0.8716
"1006",0.8716
"854",0.8713
"854",0.8713
"854",0.8713
"854",0.8713
"1354",0.815
"1354",0.815
"1354",0.815
"1354",0.815
"1006",0.9025
"1006",0.9025
"1006",0.9025
"1006",0.9025
"2340",0.9261
"2340",0.9261
"2340",0.9261
"2340",0.9261
"1177",0.8988
"1177",0.8988
"1177",0.8988
"1177",0.8988
"1014",0.8086
"1014",0.8086
"1014",0.8086
"1014",0.8086
"1952",0.8866
"1952",0.8866
"1952",0.8866
"1952",0.8866
"1014",0.7019
"1014",0.7019
"1014",0.7019
"1014",0.7019
"1177",0.8968
"1177",0.8968
"1177",0.8968
"1177",0.8968
"1014",0.9952
"1014",0.9952
"1014",0.9952
"1014",0.9952
"1952",0.8962
"1952",0.8962
"1952",0.8962
"1952",0.8962
"1014",0.9849
"1014",0.9849
"1014",0.9849
"1014",0.9849
"734",0.9645
"734",0.9645
"734",0.9645
"734",0.9645
"1354",0.8925
"1354",0.8925
"1354",0.8925
"1354",0.8925
"1952",0.9073
"1952",0.9073
"1952",0.9073
"1952",0.9073
"734",0.8757
"734",0.8757
"734",0.8757
"734",0.8757
"1177",0.8606
"1177",0.8606
"1177",0.8606
"1177",0.8606
"1034",0.9491
"1034",0.9491
"1034",0.9491
"1034",0.9491
"1952",0.83
"1952",0.83
"1952",0.83
"1952",0.83
"2341",0.9234
"2341",0.9234
"2341",0.9234
"2341",0.9234
"1177",0.8747
"1177",0.8747
"1177",0.8747
"1177",0.8747
"1354",0.835
"1354",0.835
"1354",0.835
"1354",0.835
"1960",0.9485
"1960",0.9485
"1960",0.9485
"1960",0.9485
"2341",0.8907
"2341",0.8907
"2341",0.8907
"2341",0.8907
"734",0.9537
"734",0.9537
"734",0.9537
"734",0.9537
"2244",0.8085
"2244",0.8085
"2244",0.8085
"2244",0.8085
"1960",0.8864
"1960",0.8864
"1960",0.8864
"1960",0.8864
"734",0.8757
"734",0.8757
"734",0.8757
"734",0.8757
"1177",0.8549
"1177",0.8549
"1177",0.8549
"1177",0.8549
"2250",0.8466
"2250",0.8466
"2250",0.8466
"2250",0.8466
"1960",0.9276
"1960",0.9276
"1960",0.9276
"1960",0.9276
"2275",0.8928
"2275",0.8928
"2275",0.8928
"2275",0.8928
"1386",0.9464
"1386",0.9464
"1386",0.9464
"1386",0.9464
"734",0.9717
"734",0.9717
"734",0.9717
"734",0.9717
"1963",0.8415
"1963",0.8415
"1963",0.8415
"1963",0.8415
"2275",0.9376
"2275",0.9376
"2275",0.9376
"2275",0.9376
"1068",0.8247
"1068",0.8247
"1068",0.8247
"1068",0.8247
"1386",0.8645
"1386",0.8645
"1386",0.8645
"1386",0.8645
"1963",0.9253
"1963",0.9253
"1963",0.9253
"1963",0.9253
"2275",0.9712
"2275",0.9712
"2275",0.9712
"2275",0.9712
"1068",0.8924
"1068",0.8924
"1068",0.8924
"1068",0.8924
"1386",0.8082
"1386",0.8082
"1386",0.8082
"1386",0.8082
"1963",0.9087
"1963",0.9087
"1963",0.9087
"1963",0.9087
"2275",0.8794
"2275",0.8794
"2275",0.8794
"2275",0.8794
"1068",0.8204
"1068",0.8204
"1068",0.8204
"1068",0.8204
"2401",0.809
"2401",0.809
"2401",0.809
"2401",0.809
"1963",0.8794
"1963",0.8794
"1963",0.8794
"1963",0.8794
"2280",0.8243
"2280",0.8243
"2280",0.8243
"2280",0.8243
"1068",0.9595
"1068",0.9595
"1068",0.9595
"1068",0.9595
"754",0.8457
"754",0.8457
"754",0.8457
"754",0.8457
"1391",0.8058
"1391",0.8058
"1391",0.8058
"1391",0.8058
"2414",0.8291
"2414",0.8291
"2414",0.8291
"2414",0.8291
"1069",0.8516
"1069",0.8516
"1069",0.8516
"1069",0.8516
"131",0.9834
"131",0.9834
"131",0.9834
"131",0.9834
"1391",0.8833
"1391",0.8833
"1391",0.8833
