"id","MQScore"
"326685","0.486385"
"227978","0.114935"
"183245","0.0536"
"167655","0.80609"
"309707","0.048687400000000006"
"304218","0.522836"
"223347","0.578129"
"305800","0.474926"
"181542","0.9743729999999999"
"156520","0.06992050000000001"
"45504","0.0124774"
"227979","0.105281"
"223342","0.8272799999999999"
"227552","0.12842699999999999"
"309691","0.0650903"
"227335","0.0688552"
"278070","0.629947"
"227974","0.173004"
"246797","0.165388"
"309703","0.0291865"
"282103","0.5579649999999999"
"296757","0.189937"
"282099","0.514862"
"200774","0.0410069"
"309703","0.0291865"
"272042","0.133182"
"278775","0.0488236"
"282101","0.597974"
"309683","0.318499"
"167655","0.80609"
"139028","0.0834942"
"298790","0.12572"
"309718","0.08529149999999999"
"297182","0.8668049999999999"
"181542","0.9743729999999999"
"314438","0.118523"
"198915","0.12478"
"156520","0.06992050000000001"
"301068","0.178992"
"309691","0.0650903"
"317632","0.174361"
"164971","0.0820332"
"201308","0.308116"
"306932","0.06530520000000001"
"317556","0.189854"
"300474","0.108528"
"201476","0.34685"
"282102","0.477657"
"314439","0.019784"
"282098","0.260947"
"183559","0.0205304"
"215588","0.170679"
"199131","0.121004"
"167655","0.80609"
"154747","0.0228616"
"270793","0.046506599999999995"
"309683","0.318499"
"82770","0.15700699999999998"
