"id","MQScore"
"288034","0.170851"
"288030","0.275957"
"288028","0.202067"
"288032","0.23977600000000002"
"327587","0.517347"
"61576","0.029559199999999997"
"292906","0.312708"
"309845","0.09137519999999999"
"288038","0.180724"
"309843","0.0165078"
"288034","0.170851"
"292906","0.312708"
"288030","0.275957"
"298790","0.12572"
"300466","0.057155700000000004"
"292895","0.06212809999999999"
"327587","0.517347"
"288032","0.23977600000000002"
"288037","0.247748"
"288028","0.202067"
"270793","0.046506599999999995"
"212938","0.0868548"
"327623","0.770511"
"215579","0.17236400000000002"
"338184","0.793084"
"288030","0.275957"
"59127","0.102216"
"338186","0.802334"
"288032","0.23977600000000002"
"222329","0.022933500000000002"
"95218","0.0906077"
"327587","0.517347"
